Index,SMILES,FP_1,FP_2,FP_3,FP_4,FP_5,FP_6,FP_7,FP_8,FP_9,FP_10,FP_11,FP_12,FP_13,FP_14,FP_15,FP_16,FP_17,FP_18,FP_19,FP_20,FP_21,FP_22,FP_23,FP_24,FP_25,FP_26,FP_27,FP_28,FP_29,FP_30,FP_31,FP_32,FP_33,FP_34,FP_35,FP_36,FP_37,FP_38,FP_39,FP_40,FP_41,FP_42
106,CC(C=CC1=C(C)CCCC1(C)C)=CC=CC(C)=CC(=O)Nc1ccc(O)cc1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,3,3,2,0,30,18,6,6,0,6.9353,191.5124,124.5597,391.54572,49.33
107,Cc1cc(Br)ccc1NC(=O)CCl,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,13,2,2,1,0,13,6,6,1,0,3.0078,92.5521,58.2167,262.53086,29.1
108,COc1ccc2c(c1OC)C(=O)OC2C1c2c(cc3c(c2OC)OCO3)CCN1C,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,30,8,8,0,0,34,21,12,1,0,2.8197,169.585,109.8765,413.42052,75.69
109,Clc1ccc(C2(Cn3cncn3)OCCO2)c(Cl)c1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,19,4,5,0,0,21,10,11,0,0,2.4847,109.9012,70.151,300.14064,49.17
110,CCN(CCO)CCO,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,3,2,0,8,8,0,0,0,-0.7071,13.3092,36.1756,133.1888,43.7
111,O=C1CN=C(c2ccccc2)c2cc(Cl)ccc2N1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,19,3,3,1,0,21,7,12,2,0,2.7031,150.9625,83.0497,270.71364,41.46
112,CC(=O)CN(CC(C)=O)N=O,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11,5,5,0,0,10,7,0,3,0,0.1478,37.906,38.99,158.1552,66.81
113,CC(C)(C)c1cc(C=C2SC(=N)NC2=O)cc(C(C)(C)C)c1O,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,23,5,5,3,0,24,15,6,3,0,4.5544,200.9085,102.6944,332.46036,98.48
114,CC(=O)OCC(=O)C1(O)C(C)CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC21C,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,31,6,6,2,1,34,29,0,5,0,2.4665,222.7419,111.6936,434.4977432,100.9
115,NNc1nc(-c2ccc(N)cc2)cs1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,14,4,5,3,0,15,4,11,0,0,3.0324,195.9506,59.1605,206.2675,105.2
116,CCC1(c2ccccc2)C(=O)NC(=O)N(C)C1=O,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,5,5,1,0,19,10,6,3,0,1.3093,137.0109,72.5357,246.26186,66.48
117,CCCCCC(N)=O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,2,1,0,7,6,0,1,0,1.7523,49.0767,33.8634,115.17352,43.09
118,CC(=O)OCC(=O)C1(O)CCC2C3CCC4=CC(=O)CCC4(C)C3C(O)CC21C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,29,6,6,2,0,32,28,0,4,0,2.3524,206.5251,107.2716,404.49658,100.9
119,c1ccc(N=NNc2ccccc2)cc1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,3,3,1,0,16,3,12,1,0,3.8704,87.9885,60.8417,197.23584,36.75
120,CC(=O)OC(C)OC(=O)C(C)c1ccc(-c2ccccc2)c(F)c1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,4,4,0,1,25,11,12,2,0,4.0485,70.3462,88.214,330.3501632,52.6
121,O=C(O)c1cc2ccccc2cc1O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,3,3,2,0,15,3,11,1,0,2.2436,180.9563,52.9303,188.17942,57.53
122,O=C(NC(Cc1cc(=O)[nH]c2ccccc12)C(=O)O)c1ccc(Cl)cc1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,26,5,5,3,0,28,8,17,3,0,2.9981,316.3629,98.4477,370.7864,99.26
123,CC(=O)Nc1cccc(C)c1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2,2,1,0,11,4,6,1,0,2.0264,63.4346,45.7207,149.18974,29.1
124,CCNc1ccc(C(=C2C=CC(=[N+](CC)CC)C=C2)c2ccc(N(CC)CC)cc2)c2ccccc12,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,36,2,2,1,0,39,18,17,4,0,7.612,175.7151,159.2351,478.6908,18.28
125,CCCCCCCN(CC)CCCC(O)c1ccc(NS(C)(=O)=O)cc1,0,0,0,0,0,0,1,1,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,26,5,5,2,0,26,18,6,2,0,5.3178,85.6297,111.4195,384.57644,78.02
126,COC(=O)CCCCCCCCC(=O)OC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,4,4,0,0,15,13,0,2,0,2.4532,-5.6648,62.368,230.30068,52.6
127,OCCCCCO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,2,2,0,6,6,0,0,0,0.1413,11.3373,28.4726,104.14758,40.46
128,CCCCCCCCC=CCCCCCCCCO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1,1,1,0,18,17,0,1,0,6.0162,-6.1238,89.3278,268.47784,20.23
129,CCCSSCCC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,8,2,2,0,0,7,7,0,0,0,3.1878,-8.6224,46.138,150.30536,50.6
130,CCO[Si](CC(C)C)(OCC)OCC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,14,4,3,0,0,13,13,0,0,0,2.6908,-53.8516,61.307,220.38126,27.69
131,CN(C)C(=O)Oc1cccc([N+](C)(C)C)c1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,16,3,3,0,0,16,9,6,1,0,1.9437,25.9241,65.419,223.29146,29.54
132,CCCCCCC1(C)CCC(=O)O1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,2,2,0,0,13,12,0,1,0,3.0525,16.159,54.2,184.2753,26.3
133,O=C(O)C=CC(=O)Nc1ccc(S(=O)(=O)Nc2nccs2)cc1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,23,8,9,3,0,24,8,11,5,0,2.75,255.2114,84.4522,353.37354,162.08
134,Nc1ccc(C(=O)O)cc1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,3,2,0,10,3,6,1,0,1.5482,144.8013,37.8057,137.13598,63.32
135,Cc1cnc2c(C(=O)O)c(Cl)ccc2c1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,15,3,3,1,0,16,4,11,1,0,2.8948,177.0187,58.6783,221.63972,50.19
136,O=C(NCC(O)CO)c1c(I)c(C(=O)NCC(O)CO)c(I)c(N(CCO)C(=O)CO)c1I,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,12,12,8,0,33,24,6,3,0,-1.2342,341.0653,140.8052,807.11127,199.89
137,CC1=C(C(=O)Nc2ccccc2)S(=O)(=O)CCO1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,18,5,5,1,0,19,9,6,4,0,2.4554,115.8346,67.4437,267.30092,80.85
138,CCOP(=S)(OCC)Oc1ncn(-c2ccccc2)n1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,20,6,7,0,0,21,9,11,1,0,3.5942,69.0221,80.01,313.312501,100.3
139,CS(=O)(=O)c1ccc(C(O)C(COC(=O)CN)NC(=O)C(Cl)Cl)cc1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,25,8,8,3,0,25,15,6,4,0,2.0859,177.5767,91.0919,413.27352,144.17
140,CCCCCC[n+]1ccccc1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,12,6,6,0,0,2.5544,-13.3477,54.068,164.26732,3.88
141,CNS(=O)(=O)CCc1ccc2[nH]cc(C3CCN(C)CC3)c2c1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,23,4,4,2,0,25,13,10,2,0,3.4784,181.9845,98.3424,335.4643,73.58
142,CN=C1C=CC(=C(c2ccc(N(C)C)cc2)c2ccc(N(C)C)cc2)C=C1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,27,3,3,0,0,29,13,12,4,0,4.8173,128.2053,118.899,357.49128,18.84
143,CCCCCO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,1,1,0,5,5,0,0,0,1.1689,-7.2807,27.3108,88.14818,20.23
144,CCNC(=O)C(C)OC(=O)Nc1ccccc1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17,5,5,2,0,17,9,6,2,0,2.2236,105.8929,64.4584,236.26704,67.43
145,CCCCC=CCCCCCCCCCC=O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1,1,0,0,16,14,0,2,0,5.4426,8.3106,78.752,238.4088,17.07
146,CN(N=O)c1ccc([N+](=O)[O-])cc1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,4,3,0,0,13,5,6,2,0,2.2356,72.1748,49.402,181.14878,78.49
147,Cc1ccc(OC(=O)c2ccccc2O)cc1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,3,3,1,0,18,5,12,1,0,2.9198,116.3523,64.8315,228.24328,46.53
148,COC(=O)CC#N,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,3,0,0,6,4,0,1,1,0.07308,21.1079,22.376,99.088,50.09
149,C[N+]1(C)CCC(OC(=O)C(O)(c2ccccc2)C2CCCC2)C1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,3,3,1,0,25,18,6,1,0,2.4151,156.4496,95.0618,318.43052,46.53
150,C=CC(=O)OCCCCCCCC,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,2,2,0,0,12,10,0,2,0,3.0761,-38.0406,55.802,184.2753,26.3
151,Cc1cccc(N(C)C(=S)Oc2ccc3c(c2)CCC3)c1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,21,3,3,0,0,23,10,12,1,0,4.2838,111.1169,92.044,297.41456,44.56
152,CS(=O)(=O)Nc1cc2c(cc1Oc1ccccc1)C(=O)C(=NC=O)CO2,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,26,8,8,1,0,28,11,12,5,0,3.8126,209.1189,94.8812,374.36786,119.51
153,O=C1OC(OC(=O)c2cccnc2Nc2cccc(C(F)(F)F)c2)c2ccccc21,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,6,5,1,3,33,13,18,2,0,4.943,200.4685,98.9077,414.3341296,77.52
154,CCCCCCI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,6,6,0,0,0,3.0017,-0.5515,43.919,212.07189,0
155,O=c1oc(=O)c2cc3c(=O)oc(=O)c3cc12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,4,6,0,0,18,0,14,4,0,-0.5046,231.6812,53.438,218.11928,94.56
156,CNC1=Nc2ccc(Cl)cc2C(c2ccccc2)=[N+]([O-])C1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,21,2,3,1,0,23,9,12,2,0,2.736,158.4763,94.1197,299.75486,53.14
157,Oc1ccc(Cl)cc1Sc1cc(Cl)ccc1O,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,17,3,3,2,0,18,6,12,0,0,4.5558,162.533,71.073,287.16172,65.76
158,CC(C)c1ccc(OP(=O)(Oc2ccc(C(C)C)cc2)Oc2ccc(C(C)C)cc2)cc1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,32,4,4,0,0,34,15,18,1,0,8.7017,93.6818,132.5565,452.522281,54.57
159,O=C1NC(=O)c2cc([N+](=O)[O-])ccc21,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,4,3,1,0,15,6,6,3,0,1.3304,164.994,50.6417,192.12836,91.99
160,CN(C)C(=O)Oc1cc(OC(=O)N(C)C)cc(C(O)CNC(C)(C)C)c1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,8,8,2,0,26,18,6,2,0,2.6198,138.9325,98.6265,367.43996,91.34
161,C(COCC1CO1)OCC1CO1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,4,4,0,0,13,13,0,0,0,-0.1828,-18.5326,40.682,174.19436,43.52
162,Cc1c(C)c2c(c(C)c1OC(=O)CCC(=O)OCCO)CCC(C)(CCCC(C)CCCC(C)CCCC(C)C)O2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,41,6,6,1,0,42,34,6,2,0,8.3557,104.6636,170.4218,574.83142,82.06
163,CCCCCCNC(=O)n1cc(F)c(=O)[nH]c1=O,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,4,5,2,1,18,9,6,3,0,1.2046,182.5821,64.7754,257.2614432,83.96
164,CCCCCCOC(C)=O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2,2,0,0,9,8,0,1,0,2.1298,-15.4497,41.855,144.21144,26.3
165,CC(N)CN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,2,2,0,4,4,0,0,0,0.6929,83.9269,21.9498,74.1249,52.04
166,C=C(C)C(=O)OCc1ccccc1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,2,2,0,0,13,5,6,2,0,2.3059,-0.2433,51.447,176.21178,26.3
167,CCC1(O)CCC2C3CCC4=CCCCC4C3CCC21C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,1,1,1,0,24,23,0,1,0,5.0903,115.99,90.2638,288.46748,20.23
168,O=C1c2ccc(O)cc2C(=O)c2ccc(O)cc21,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,4,4,2,0,20,6,12,2,0,1.8732,204.8308,63.795,240.21092,74.6
169,O=C(O)Cc1csc(-c2ccc(Cl)cc2)n1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,16,3,4,1,0,17,5,11,1,0,3.0906,153.3485,64.1048,253.70472,78.43
170,NC(=O)C1c2ccccc2CCc2ccccc21,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2,2,1,0,20,7,12,1,0,3.1027,144.7755,71.4274,237.2964,43.09
171,CC12C=CC(=O)C=C1CCC1C2C(O)CC2(C)C1CCC2(O)C(=O)COC(=O)CCC(=O)O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,33,8,8,3,0,36,30,0,6,0,1.9733,292.1457,118.1834,460.51678,138.2
172,O=[N+]([O-])c1cccc(CCl)c1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,11,1,0,0,0,11,4,6,1,0,2.8568,49.9725,45.026,171.58104,45.82
173,CC1CCCC(=O)CCCCCc2cc(O)cc(O)c2C(=O)O1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,23,5,5,2,0,24,16,6,2,0,3.499,154.0437,88.0825,320.38016,83.83
174,CC1C=CC=CC=CC=CC=CC=CC=CC(OC2OC(C)C(O)C(N)C2O)CC2OC(O)(CC(O)CC(O)C(O)CCC(O)CC(O)CC(=O)OC(C)C(C)C1O)CC(O)C2C(=O)O,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,18,18,12,0,67,58,0,9,0,1.412,396.678,239.0582,924.07902,319.61
175,Cc1ccc(C)c2ccccc12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,13,2,11,0,0,3.4566,57.328,53.88,156.22368,0
176,Nc1cc(S(=O)(=O)O)cc2cc(S(=O)(=O)O)cc(O)c12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,20,8,8,4,0,21,6,11,4,0,3.3638,311.7742,70.093,319.31096,171.75
177,CCOC(=O)C1C(COCCN)=NC(C)=C(C(=O)OC)C1c1ccccc1Cl,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,28,7,7,1,0,29,19,6,4,0,2.6157,142.4641,109.6944,408.8759,100.21
178,C#CC1(OC(=O)CCCCCC)CCC2C3CCC4=CC(=O)CCC4C3CCC21C,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,3,3,0,0,33,29,0,3,1,6.0138,143.9042,122.398,410.58882,43.37
179,CCOC(=O)COc1cc(-c2nn(C)c(OC(F)F)c2Cl)c(F)cc1Cl,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,26,5,6,0,3,27,15,11,1,0,4.0763,111.4711,87.695,413.1759296,62.58
180,Cc1ccccc1N1C(=O)c2cc(S(N)(=O)=O)c(Cl)cc2NC1C,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,24,6,6,2,0,26,11,12,3,0,4.6982,243.8443,99.5896,365.83454,100.88
181,CCC(N)c1ccccc1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,1,1,0,10,4,6,0,0,2.7967,60.071,43.7294,135.20622,26.02
182,CC(C)NCC(O)COc1cccc2ccccc12,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,3,3,2,0,20,9,11,0,0,2.9684,96.2354,78.4385,259.34344,41.49
183,c1ccc(CCCc2ccncc2)cc1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1,1,0,0,16,4,12,0,0,3.2569,51.7207,63.304,197.2756,12.89
184,CNC(=NC#N)NCCSCc1nc[nH]c1C,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,17,6,6,3,0,17,10,5,1,1,1.37918,186.5434,69.1831,252.33924,114.19
185,COC(=O)CCc1ccc(OCC(O)CNC(C)C)cc1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,5,5,2,0,21,14,6,1,0,1.9208,66.1855,81.6045,295.374,67.79
186,CCCCNC(=O)NCCCC,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,3,3,2,0,11,10,0,1,0,2.6676,57.5277,51.5694,172.2679,41.13
187,CC(CCC(=O)O)C(=O)O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,4,2,0,9,7,0,2,0,0.5719,127.7544,34.4996,146.1412,74.6
188,COc1ccccc1NC(=O)c1cc2ccccc2cc1O,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,4,4,2,0,24,6,17,1,0,3.8793,192.4086,86.6772,293.3166,58.56
189,CC(=O)NC1C(NC(=N)N)C=C(C(=O)O)OC1C(O)C(O)CO,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,23,11,11,8,0,23,19,0,4,0,-1.994,290.601,75.6537,332.3098,198.22
190,O=C(O)c1ccc(C(=O)O)c(C(=O)O)c1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,6,6,3,0,15,6,6,3,0,0.7812,279.3051,47.3199,210.14034,111.9
191,CC1CS(=O)(=O)CCN1N=Cc1ccc([N+](=O)[O-])o1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,19,5,5,0,0,20,11,5,4,0,2.1825,115.5729,73.877,287.29232,117.08
192,C=CCOc1ccc(CC(=O)O)cc1Cl,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,15,3,3,1,0,15,7,6,2,0,2.5319,84.5205,58.6288,226.65624,46.53
193,CCCCCCCCCCCC(=O)OCC(O)CO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,4,4,2,0,18,17,0,1,0,2.8037,17.1376,77.8276,274.3963,66.76
194,CC(=O)c1cccc([N+](=O)[O-])c1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2,1,0,0,12,4,6,2,0,2.3206,78.0089,45.4585,165.14608,62.89
195,C=CC1=C(C(=O)O)N2C(=O)C(NC(=O)C(N=O)c3csc(N)n3)C2SC1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,26,11,12,3,0,28,17,5,6,0,1.3674,284.3682,98.4919,395.41352,208.59
196,COCC(C)O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,2,1,0,5,5,0,0,0,0.0136,-15.5661,23.5888,90.121,29.46
197,Cn1c(N)nc2c3cccnc3ccc21,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,3,4,1,0,17,2,15,0,0,2.2849,177.3248,60.7004,198.2239,56.73
198,OCCCCCCCCCCCCBr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,1,1,0,13,13,0,0,0,4.2746,-0.6403,68.8298,265.2303,20.23
199,O=P(OC(CCl)CCl)(OC(CCl)CCl)OC(CCl)CCl,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,20,4,4,0,0,19,18,0,1,0,4.6829,-19.4836,86.0715,430.904761,54.57
200,O=P(O)(Oc1ccccc1)Oc1ccccc1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,17,4,4,1,0,18,5,12,1,0,3.2448,89.2823,63.9653,250.187101,65.57
201,On1nnc2ccccc21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,4,1,0,11,1,10,0,0,0.6686,136.3979,35.0707,135.1234,50.94
202,O=c1[nH]c2ccccc2o1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,2,1,0,11,0,10,1,0,1.1211,129.5975,36.8347,135.1201,46
203,CC(C)=CCO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,1,1,0,5,4,0,1,0,0.9449,5.9294,26.8368,86.1323,20.23
204,COc1ccc2c3c1OC1CC(O)C=CC31CCN(C)C2,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,4,4,1,0,24,17,6,1,0,1.7882,125.284,84.0468,287.35354,41.93
205,Cc1cc(C)nc(NS(=O)(=O)c2ccc(N)cc2)n1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,19,6,6,2,0,20,6,12,2,0,3.2114,189.4201,73.4821,278.33016,106.35
206,CNC1C(OC2C(OC3C(O)C(O)C(NC(=N)N)C(O)C3NC(=N)N)OC(C)C2(O)CO)OC(CO)C(O)C1O,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,19,19,15,0,42,40,0,2,0,-5.1756,408.0122,131.3927,583.58994,334.59
207,Oc1ccc(Cl)c2c1CCC2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,11,1,1,1,0,12,6,6,0,0,2.5343,91.5726,46.1,168.62016,20.23
208,Nc1nc(N)nc(-c2cc(Cl)ccc2Cl)n1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,16,5,5,2,0,17,5,12,0,0,3.1722,220.807,64.0918,256.09138,90.71
209,O=C(O)c1ccc(Cl)cc1Cl,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,11,2,2,1,0,11,4,6,1,0,2.6916,128.0287,43.4213,191.01146,37.3
